,neno,tag,uwingi,word
37877,ponyesha,verb causative,,cause to run away
37878,ponyesha,verb causative,,save
37879,ponyoka,verb,,escape (unexpectedly)
37880,ponyoka,verb,,slide out
37881,ponyoka,verb,,slip away
37882,maneno,phrase,,make a faux pas
37883,maneno,phrase,,say the wrong thing
37884,ponyosha,verb,,let fall
37885,ponza,verb,,expose something to danger
37886,ponza,verb causative,,endanger
37887,ponza,verb causative,,have something ground
37888,ponza,verb causative,,have something pounded
37889,ponza,verb causative,,risk something
37890,pooza,verb,,be crippled
37891,pooza,verb,,be dull
37892,pooza,verb,,be impotent
37893,pooza,verb,,be incompletely developed
37894,pooza,verb,,be lifeless
37895,pooza,verb,,feel lonely
37896,pooza,verb,,be paralyzed
37897,pooza,adjective,,abandoned
37898,pooza,adjective,,undeveloped
37899,pooza,adjective,,unripe
37900,pooza,noun 5/6,mapooza,hing
37901,pooza,noun 5/6,mapooza,irth
37902,pooza,noun 5/6,mapooza,hing
37903,pooza,noun 5/6,mapooza,hing
37904,poozesha,verb,,cripple
37905,poozesha,verb,,deform
37906,poozesha,verb,,mutilate
37907,poozesha,verb,,paralyze
37908,popo,noun 5/6an,mapopo,animal)
37909,popo,noun 5/6an,mapopo,butterfly
37910,popo,noun 5/6an,mapopo,moth
37911,popoa,verb,,knock fruit off a tree with a stick
37912,popoo,noun 9/10,popoo,ut
37913,popoo,noun 9/10,popoo,teel
37914,popoo,noun 9/10,popoo,ut
37915,popoo,noun 9/10,popoo,bullet
37916,popota,verb,,twist
37917,popote,adjective,,anywhere
37918,popote,adjective,,everywhere
37919,popote,adjective,,wherever
37920,popotoa,verb,,distort
37921,popotoa,verb,,pervert
37922,popotoa,verb,,ruin
37923,popotoa,verb,,spoil
37924,popotoa,verb,,strain
37925,popotoa,verb,,twist
37926,popotoa,verb,,wrench
37927,popotoka,verb,,be strained
37928,popotoka,verb,,be twisted
37929,pora,verb,,plunder
37930,pora,verb,,rob
37931,pora,verb,,snatch (at something)
37932,pora,verb,,steal
37933,pora,verb,,take by force
37934,pora,noun 5/6an,mapora,ock
37935,pora,noun 5/6an,mapora,ooster
37936,pori,noun 9/10,pori,bush
37937,pori,noun 5/6,mapori,and
37938,pori,noun 5/6,mapori,steppe
37939,pori,noun 5/6,mapori,wilderness
37940,poroja,verb,,be pasty
37941,poroja,verb,,be watery
37942,poroja,noun 9/10,poroja,gruel
37943,poroja,noun 9/10,poroja,onsistency
37944,poroja,noun 9/10,poroja,porridge
37945,poroja,noun 9/10,poroja,onsistency
37946,porojo,verb,,be pasty
37947,porojo,verb,,be watery
37948,porojo,noun 5/6,maporojo,hatter
37949,porojo,noun 5/6,maporojo,chitchat
37950,porojo,noun 5/6,maporojo,onversation
37951,porojo,noun 5/6,maporojo,alk
37952,porojo,noun 9/10,porojo,gruel
37953,porojo,noun 5/6,maporojo,alk
37954,porojo,noun 9/10,porojo,porridge
37955,porojo,noun 9/10,porojo,onsistency
37956,porojo,noun 5/6,maporojo,propaganda
37957,porojo,noun 5/6,maporojo,alk
37958,porojo,noun 9/10,porojo,onsistency
37959,poromoa,verb,,roll down
37960,poromoa,verb,,slide down
37961,poromoka,verb,,slide
37962,poromoka,verb,,slip
37963,poromoka,verb potential,,collapse
37964,As,s,,
37965,poromoko,noun 5/6,maporomoko,cataract
37966,poromoko,noun 5/6,maporomoko,cliff
37967,poromoko,noun 5/6,maporomoko,landslide
37968,poromoko,noun 5/6,maporomoko,precipice
37969,poromoko,noun 5/6,maporomoko,avalanche
37970,poromoko,noun 5/6,maporomoko,crash
37971,poromoko,noun 5/6,maporomoko,fall
37972,poromoko,noun 5/6,maporomoko,gully
37973,poromoko,noun 5/6,maporomoko,ravine
37974,poromoko,noun 5/6,maporomoko,lope
37975,poromosha,verb,,cause to come down
37976,poromosha,verb,,shower down
37977,portangi,noun 9/10,portangi,aper)
37978,posa,verb,,ask to marry (a woman)
37979,posa,verb,,engage (for marriage)
37980,posa,verb,,propose
37981,posa,verb,,be a suitor
37982,posa,verb,,woo
37983,posa,noun 9/10,posa,ettlement
37984,posa,noun 9/10,posa,marriage)
37985,posa,noun 9/10,posa,suit
37986,posa,noun 9/10,posa,reparations
37987,posa,noun 9/10,posa,resent
37988,posana,verb,,reach an agreement on a marriage
37989,posha,verb,,maintain
37990,posha,verb,,provide with food
37991,posha,verb,,support
37992,poshea,verb,,bado
37993,posheza,verb,,bado
37994,posho,noun 9/10,posho,allowance
37995,posho,noun 9/10,posho,livelihood
37996,posho,noun 9/10,posho,maintenance
37997,posho,noun 9/10,posho,iem
37998,posho,noun 9/10,posho,lantations)
37999,posho,noun 9/10,posho,ubsistence
38000,posho,noun 9/10,posho,support
38001,kujikimu,noun 9/10,posho,subsistence
38002,usumbufu,noun 9/10,posho,llowance
38003,maili,noun 9/10,posho,llowance
38004,poso,noun 9/10,poso,arriage
38005,poso,noun 9/10,poso,suit
38006,poso,noun 9/10,poso,reparations
38007,poso,noun 9/10,poso,resent
38008,posta,verb,,mail
38009,posta,verb,,post
38010,posta,verb,,send
38011,posta,noun 9/10,posta,ffice
38012,Posta,noun 5/6,masanduku,ox
38013,barua,verb,,send a letter
38014,ubarua,verb,,send an email
38015,postia,verb,,mail to
38016,postia,verb,,post to
38017,postia,verb,,send to
38018,poswa,verb,,be courted
38019,pota,verb,,distort
38020,pota,verb,,pervert
38021,pota,verb,,ruin
38022,pota,verb,,spoil (work)
38023,pota,verb,,make string
38024,pota,verb,,twine thread
38025,pota,verb,,twist
38026,pote,adjective,,everywhere
38027,potea,verb,,disappear
38028,potea,verb,,be lost
38029,potea,verb,,get lost
38030,potea,verb,,be mistaken
38031,potea,verb,,perish
38032,potea,verb,,be ruined
38033,potea,verb,,be in the wrong
38034,akili,verb,,become excited
38035,akili,verb,,lose one's head (fig
38036,poteana,verb,,be separated
38037,potelea,verb,,bado
38038,potevu,adjective,,disastrous
38039,potevu,adjective,,extravagant
38040,potevu,adjective,,lost
38041,potevu,adjective,,ruinous
38042,potevu,adjective,,strayed
38043,potevu,adjective,,wasteful
38044,potewa,verb,,incur a loss
38045,potewa,verb,,suffer a loss
38046,poteana,verb,,lose each other
38047,poteza,verb causative,,lose (something)
38048,poteza,verb,,abuse
38049,poteza,verb,,corrupt
38050,poteza,verb,,misuse
38051,poteza,verb,,ruin
38052,poteza,verb,,throw away
38053,potoa,verb,,distort
38054,potoa,verb,,distort
38055,potoa,verb,,pervert
38056,potoa,verb,,ruin
38057,potoa,verb,,spoil
38058,potoe,adjective,,askew
38059,potoe,adjective,,bent
38060,potoe,adjective,,crooked
38061,potoe,adjective,,deformed
38062,potoe,adjective,,demoralized
38063,potoe,adjective,,depraved
38064,potoe,adjective,,distorted
38065,potoe,adjective,,eccentric
38066,potoe,adjective,,ruined
38067,potoe,adjective,,stubborn
38068,potoe,noun 9/10,potoe,caprice
38069,potoe,noun 9/10,potoe,obstinacy
38070,potoe,noun 9/10,potoe,wilfulness
38071,potofu,adjective,,wrongheaded
38072,poteana,verb,,be scattered
38073,potoka,verb,,be crooked
38074,potoka,verb,,be eccentric
38075,potoka,verb,,be obstinate
38076,potoka,verb,,be perverse
38077,potoka,verb,,be perverted
38078,potoka,verb,,be stubborn
38079,if,s,,
38080,potoka,verb,,be twisted
38081,potoka,verb,,be whimsical
38082,potolea,verb,,bado
38083,potosha,verb,,lead astray
38084,potosha,verb,,distort
38085,potosha,verb,,pervert
38086,potosha,verb,,spoil
38087,potovu,adjective,,askew
38088,potovu,adjective,,bent
38089,potovu,adjective,,crooked
38090,potovu,adjective,,deformed
38091,potovu,adjective,,demoralized
38092,potovu,adjective,,depraved
38093,potovu,adjective,,distorted
38094,potovu,adjective,,eccentric
38095,potovu,adjective,,ruined
38096,potovu,adjective,,stubborn
38097,potovu,noun 9/10,potovu,caprice
38098,potovu,noun 9/10,potovu,obstinacy
38099,potovu,noun 9/10,potovu,wilfulness
38100,poundi,noun 9/10,poundi,eight)
38101,poundi,noun 9/10,poundi,pound
38102,povu,verb,,bubble
38103,povu,verb,,effervesce
38104,povu,verb,,foam
38105,povu,noun 5/6,mapovu,bubble
38106,povu,noun 5/6,mapovu,effervescence
38107,povu,noun 5/6,mapovu,foam
38108,povu,noun 5/6,mapovu,froth
38109,povu,noun 5/6,mapovu,lather
38110,povu,noun 5/6,mapovu,scum
38111,poza,verb,,calm
38112,poza,verb,,console
38113,poza,verb,,cool something off
38114,poza,verb,,cure
38115,poza,verb,,heal
38116,poza,verb causative,,comfort
38117,As,s,,
38118,poza,verb causative,,quiet
38119,prediketo,noun,,predicate
38120,mahabusi,noun,,prison
38121,mahabusu,noun,,prison
38122,maondokeo,noun,,progress
38123,propoza,noun 5/6,mapropoza,raffic
38124,protoni,noun 9/10,protoni,proton
38125,makulaji,noun,,provisions
38126,pua,verb,,beat
38127,pua,verb,,knock down (fruit from a tree with a stick or stone)
38128,pua,verb,,pound
38129,pua,verb,,scrape off
38130,pua,verb,,shell (peas or beans)
38131,pua,verb,,strike
38132,pua,verb,,strip off (grains of corn etc)
38133,pua,verb,,thresh (grain)
38134,pua,verb,,wipe off (sweat from the face etc)
38135,pua,verb,,harden
38136,pua,verb,,temper
38137,pua,noun 9/10,pua,ron
38138,pua,noun 9/10,pua,nose
38139,pua,noun 9/10,pua,nozzle
38140,pua,noun 9/10,pua,mell
38141,pua,noun 9/10,pua,spout
38142,pua,noun 9/10,pua,steel
38143,puani,verb conjugated,,you will repent (you will spit it out)
38144,nguo,verb,,wash clothes
38145,puana,verb,,fight
38146,puana,verb,,have sexual intercourse
38147,puchari,noun,,knife (large)
38148,puchua,verb,,flay
38149,puchua,verb,,pull off
38150,puchua,verb,,scrape
38151,puchua,verb,,scratch
38152,puchua,verb,,separate grain from the chaff
38153,puchua,verb,,skin
38154,puchua,verb,,strip off
38155,pugi,noun 9/10an,pugi,fer)
38156,pugikikombe,noun 9/10an,pugikikombe,ympanistria)
38157,pujua,verb,,flay
38158,pujua,verb,,pull off
38159,pujua,verb,,scrape
38160,pujua,verb,,scratch
38161,pujua,verb,,separate grain from the chaff
38162,pujua,verb,,skin
38163,pujua,verb,,strip off
38164,pujufu,adjective,,immodest
38165,pujufu,adjective,,shameless
38166,pujufu,adjective,,wasteful
38167,pujuka,verb,,bado
38168,pujulia,verb,,bado
38169,pujuliwa,verb,,bado
38170,pujuzi,adjective,,immodest
38171,pujuzi,adjective,,shameless
38172,pujuzi,adjective,,wasteful
38173,puku,noun 9/10an,puku,ouse
38174,puku,noun 9/10an,puku,at
38175,pukucha,verb,,shake down (fruit etc)
38176,pukucha,verb,,strip off
38177,grains,from an ear of maize,,
38178,pukuchua,verb,,bado
38179,pukuchulia,verb,,dehydrate (foods)
38180,pukupuku,adjective,,in abundance
38181,pukupuku,adjective,,full
38182,pukupuku,adjective,,without number
38183,pukupuku,adjective,,overflowing
38184,pukupuku,adjective,,in great quantity
38185,pukupuku,adjective,,wholesale
38186,pukupuku,adverb,,plentifully
38187,pukupuku,adverb,,plentifully
38188,pukusa,verb,,congratulate
38189,pukusa,verb,,hand out (presents)
38190,pukusa,verb,,harvest by shaking off the tree
38191,pukusa,verb,,pour out
38192,pukusa,verb,,reward someone
38193,pukusa,verb,,shake off
38194,pukusa,noun 9/10,pukusa,f)
38195,pukuso,noun 5/6,mapukuso,gift
38196,pukuso,noun 5/6,mapukuso,ccasions)
38197,pukuta,verb,,shake down (fruit etc)
38198,pukuta,verb,,strip off
38199,grains,from an ear of maize,,
38200,wali,noun 9/10,pukute, eparate
38201,pukutika,verb potential,,fall off in showers
38202,pukutikwa,verb passive,,be harvested
38203,pukutisha,verb,,crumble something
38204,pukutisha,verb,,allow to drip
38205,pukutisha,verb,,let fall
38206,pukutua,verb,,bado
38207,puleki,noun 9/10,puleki,pinchbeck
38208,puleki,noun 9/10,puleki,sham
38209,puleki,noun 9/10,puleki,shoddy
38210,puleki,noun 9/10,puleki,spangle
38211,puleki,noun 9/10,puleki,tinsel
38212,puleki,noun 9/10,puleki,trinket
38213,pulika,verb,,listen
38214,pulika,verb,,obey
38215,pulikana,verb,,listen to one another
38216,pulikana,verb,,obey one another
38217,pulikiza,verb,,enforce
38218,pulikiza,verb,,make listen
38219,puliza,verb,,blow
38220,puliza,verb,,blow up
38221,puliza,verb,,fan (a fire)
38222,puliza,verb,,fill with air
38223,puliza,verb,,become gentle
38224,puliza,verb,,inflate
38225,pulizia,verb,,bado
38226,pulizika,verb,,bado
38227,puluki,noun 9/10,puluki,pinchbeck
38228,puluki,noun 9/10,puluki,sham
38229,puluki,noun 9/10,puluki,shoddy
38230,puluki,noun 9/10,puluki,spangle
38231,puluki,noun 9/10,puluki,tinsel
38232,puluki,noun 9/10,puluki,trinket
38233,pululu,noun 5/6,mapululu,lace
38234,pululu,noun 5/6,mapululu,lace
38235,pululu,noun 5/6,mapululu,wilderness
38236,puma,verb,,beat (of the heart)
38237,puma,verb,,pulse
38238,puma,verb,,throb
38239,pumba,noun 9/10,pumba,small)
38240,pumba,noun 9/10,pumba,bundle
38241,pumba,noun 9/10,pumba,rain
38242,pumba,noun 9/10,pumba,oreskin)
38243,pumba,noun 5/6,mapumba,heap
38244,pumba,noun 5/6,mapumba,lump
38245,pumba,noun 5/6,mapumba,pack
38246,pumba,noun 5/6,mapumba,package
38247,nyuki,noun 5/6,mapumba,ees
38248,pumbaa,verb,,be absentminded
38249,pumbaa,verb,,be careless
38250,pumbaa,verb,,be careless
38251,pumbaa,verb,,be dullwitted
38252,pumbaa,verb,,be foolish
38253,pumbaa,verb,,gape
38254,pumbaa,verb,,be ignorant
38255,pumbaa,verb,,be lazy
38256,pumbaa,verb,,be negligent
38257,until,s,,
38258,pumbaa,verb,,be nonplussed
38259,pumbaa,verb,,be relaxed
38260,pumbaa,verb,,be speechless (from astonishment)
38261,pumbaa,verb,,stare
38262,pumbaa,verb,,be stupid
38263,pumbaa,verb,,be thoughtless
38264,pumbavu,adjective,,dullwitted
38265,pumbavu,adjective,,foolish
38266,pumbavu,adjective,,ignorant
38267,pumbavu,adjective,,stupid
38268,pumbaza,verb,,astound
38269,pumbaza,verb,,deceive
38270,pumbaza,verb,,delude someone
38271,pumbaza,verb,,embarrass someone
38272,pumbaza,verb,,make a fool of someone
38273,pumbaza,verb,,take the mind off
38274,pumbaza,verb,,render someone speechless
38275,pumbazika,verb,,be cheated
38276,pumbazika,verb,,be deceived
38277,pumbazika,verb,,be deluded
38278,pumbo,noun 5/6,mapumbo,tc)
38279,pumbo,noun 5/6,mapumbo,scrotum
38280,pumbo,noun 5/6,mapumbo,testicle
38281,pumbu,noun 5/6,mapumbu,ernia
38282,pumbu,noun 5/6,mapumbu,scrotum
38283,pumbu,noun 5/6,mapumbu,testicle
38284,pumu,noun 5/6,mapumu,asthma
38285,pumu,noun 5/6,mapumu,reathing
38286,until,s,,
38287,pumu,noun 5/6,mapumu,lung
38288,pumua,verb,,catch one's breath (after strenuous effort)
38289,pumua,verb,,take a deep breath
38290,pumua,verb,,breathe
38291,pumuza,verb,,cause to breathe
38292,pumuzi,verb,,breathe in
38293,pumuzi,verb,,inhale
38294,pumuzi,noun 9/10,pumuzi,break
38295,pumuzi,noun 9/10,pumuzi,breath
38296,toa,shusha,,
38297,pumuzi,noun 9/10,pumuzi,breathing
38298,pumuzi,noun 9/10,pumuzi,respiration
38299,pumuzi,noun 9/10,pumuzi,rest
38300,pumzi,verb,,breathe in
38301,pumzi,verb,,exhale
38302,pumzi,verb,,exhale
38303,pumzi,verb,,breathe in
38304,pumzi,noun 9/10,pumzi,break
38305,pumzi,noun 9/10,pumzi,breath
38306,toa,shusha,,
38307,pumzi,noun 9/10,pumzi,breathing
38308,pumzi,noun 9/10,pumzi,respiration
38309,pumzi,noun 9/10,pumzi,rest
38310,moto,phrase,,excitement
38311,pumzika,verb,,rest
38312,pumzika,verb,,retire
38313,pumzikia,verb,,bado
38314,pumzikio,noun 5/6,mapumzikio,ecreation
38315,pumzikio,noun 5/6,mapumzikio,ecreation
38316,pumzikio,noun 5/6,mapumzikio,elaxation
38317,pumzikio,noun 5/6,mapumzikio,relaxation
38318,pumzikio,noun 5/6,mapumzikio,elaxation
38319,pumzikio,noun 5/6,mapumzikio,olidays)
38320,pumzikio,noun 5/6,mapumzikio,est
38321,pumzikio,noun 5/6,mapumzikio,rest
38322,pumzikio,noun 5/6,mapumzikio,est
38323,pumzikio,noun 5/6,mapumzikio,vacation
38324,pumziko,noun 5/6,mapumziko,ecreation
38325,pumziko,noun 5/6,mapumziko,ecreation
38326,pumziko,noun 5/6,mapumziko,elaxation
38327,pumziko,noun 5/6,mapumziko,relaxation
38328,pumziko,noun 5/6,mapumziko,elaxation
38329,pumziko,noun 5/6,mapumziko,olidays)
38330,pumziko,noun 5/6,mapumziko,est
38331,pumziko,noun 5/6,mapumziko,rest
38332,pumziko,noun 5/6,mapumziko,est
38333,break,from work,,
38334,pumziko,noun 5/6,mapumziko,vacation
38335,pumzisha,verb,,calm someone
38336,pumzisha,verb,,give someone peace
38337,pumzisha,verb,,allow someone to rest
38338,pumzisha,verb,,soothe someone
38339,puna,verb,,scrape off
38340,puna,verb,,strip off
38341,puna,verb,,wipe off (sweat from the face etc)
38342,punda,noun,,ass
38343,punda,noun 9/10an,punda,donkey
38344,milia,noun 9/10an,punda,zebra
38345,punde,adverb,,a little
38346,punde,adverb,,presently
38347,punde,adverb,,soon
38348,punde,adverb,,in a little while
38349,punde,adverb,,gradually
38350,punde,adverb,,little by little
38351,punde,adverb,,directly
38352,punde,adverb,,in a moment
38353,punde,adverb,,soon
38354,punde,adverb,,thereafter
38355,pundi,noun 9/10,pundi,pound
38356,punga,verb,,decrease
38357,decreasing,toward sunset,,
38358,punga,verb,,diminish
38359,diminishing,toward sunset,,
38360,punga,verb,,drive away (by waving the arms)
38361,punga,verb,,exorcize
38362,punga,verb,,fan
38363,punga,verb,,let up
38364,punga,verb,,shorten (a dress etc)
38365,punga,verb,,swing
38366,punga,verb,,wave
38367,punga,verb converse,,decrease
38368,punga,verb converse,,diminish
38369,did,s,,
38370,punga,verb converse,,be less than so
38371,hewa,verb,,get a change of air
38372,hewa,verb,,take a trip (for recreation)
38373,mikono,verb,,gesticulate
38374,mikono,verb,,give a signal
38375,mikono,verb,,swing the arms
38376,pepo,verb,,exorcise a spirit
38377,upepo,verb,,get a change of air
38378,upepo,verb,,take a trip (for recreation)
38379,mkono,verb,,beckon
38380,pungo,noun 9/10,pungo,eremony
38381,pungo,noun 9/10an,pungo,ind)
38382,pungu,noun 9/10an,pungu,f)
38383,pungu,noun 9/10an,pungu,ind)
38384,pungua,verb,,decrease
38385,pungua,verb,,diminish
38386,pungua,verb,,become less
38387,pungua,verb,,lessen
38388,pungua,verb,,be rare
38389,pungua,verb,,be scarce
38390,pungua,noun 9/10,pungua,f)
38391,punguani,noun 5/6an,mapunguani,erson
38392,punguani,noun 5/6an,mapunguani,halfbreed
38393,punguani,noun 5/6an,mapunguani,idiot
38394,punguani,noun 5/6an,mapunguani,erson
38395,pungufu,adjective,,defective
38396,pungufu,adjective,,deficient
38397,pungufu,adjective,,imperfect
38398,pungufu,adjective,,incomplete
38399,pungufu,adjective,,reduced
38400,pungufu,adjective,,shortened
38401,month,of 29 days,,
38402,pungufu,adjective,,on the wane
38403,pungufu,adjective,,wanting
38404,pungufu,noun 5/6,mapungufu,defect
38405,pungufu,noun 5/6,mapungufu,deficiency
38406,pungufu,noun 5/6,mapungufu,flaw
38407,punguka,verb,,abate
38408,punguka,verb,,diminish
38409,punguka,verb,,grow less
38410,punguka,verb,,lessen
38411,na,verb,,be short of
38412,punguo,noun 5/6,mapunguo,decrease
38413,punguo,noun 5/6,mapunguo,defect
38414,punguo,noun 5/6,mapunguo,deficiency
